,model,graph,n,p,pr,eps,gam,max_it,avg_nit,std_nit,nruns,avg_ncluster_01,std_ncluster_01,avg_ncluster_001,std_ncluster_001,avg_ncluster_00001,std_ncluster_00001,avg_mean_opinion,avg_std_opinions,avg_median_opinion,10B_avg_entr,10B_std_entr,10B_avg_norm_entr
76,triangles rewiring,er,250,0.1,0.5,0.2,0.4,100000,30.86666666666667,14.696333631971688,30,1.0,0.0,1.0,0.0,1.0,0.0,0.5121716235926388,7.037259523567147e-07,0.5121716036022493,0.0,0.0,0.0
77,triangles rewiring,er,250,0.1,0.5,0.2,0.8,100000,18750.766666666666,31095.766116609655,30,1.0905659681495663,0.2720329739961716,1.0905659681495663,0.2720329739961716,1.0905659681495663,0.2720329739961716,0.484956691600689,0.02524237924615949,0.464541659607118,0.06678731901564071,0.2003968054365187,0.029486080716302987
78,triangles rewiring,er,250,0.1,0.5,0.2,1.2,100000,84021.2,28784.38812087784,30,1.614844313998662,0.4716045200610666,1.614844313998662,0.4716045200610666,1.614844313998662,0.4716045200610666,0.523220074627558,0.1522159449912081,0.5303053107721174,0.46164787331824786,0.3354896909338655,0.20381393737310638
79,triangles rewiring,er,250,0.1,0.5,0.2,1.6,100000,92270.26666666666,23379.729894267148,30,1.8230005377235032,0.3758017370596624,1.8230005377235032,0.3758017370596624,1.8230005377235032,0.3758017370596624,0.5087145149576895,0.1961298053332481,0.5450934651415239,0.6028116646456375,0.22708247404819082,0.2661366508259999
80,triangles rewiring,er,250,0.1,0.5,0.3,0.0,100000,16.433333333333334,1.3828312341794358,30,1.0,0.0,1.0,0.0,1.0,0.0,0.5040362516866863,1.3328629925244756e-06,0.5040362843863125,0.0,0.0,0.0
81,triangles rewiring,er,250,0.1,0.5,0.3,0.4,100000,25.16666666666667,10.149165263978883,30,1.0,0.0,1.0,0.0,1.0,0.0,0.5063976763444875,9.726732155081331e-07,0.5063976822198846,0.0,0.0,0.0
82,triangles rewiring,er,250,0.1,0.5,0.3,0.8,100000,18933.233333333334,33828.415531604325,30,1.1118942655803044,0.29582092842840263,1.1118942655803044,0.29582092842840263,1.1118942655803044,0.29582092842840263,0.5057397614143297,0.028914759587125763,0.5137062223898792,0.08501138304560842,0.21867241115491243,0.037531862922965
83,triangles rewiring,er,250,0.1,0.5,0.3,1.2,100000,35554.03333333333,42456.64182471598,30,1.2316576318148371,0.3993109649141247,1.2316576318148371,0.3993109649141247,1.2316576318148371,0.3993109649141247,0.5298309288674115,0.05847347321327199,0.5295874403779672,0.17336789935977454,0.28786884198390333,0.07654057610758498
84,triangles rewiring,er,250,0.1,0.5,0.3,1.6,100000,33437.03333333333,47066.568357652286,30,1.3018905413754476,0.43135880484207295,1.3018905413754476,0.43135880484207295,1.3018905413754476,0.43135880484207295,0.5074550481427056,0.07652650345224593,0.5231212299983985,0.22264652632544088,0.31550669827344024,0.0982967057698333
85,triangles rewiring,er,250,0.1,0.5,0.4,0.0,100000,16.033333333333335,0.8359957469322971,30,1.0,0.0,1.0,0.0,1.0,0.0,0.4981636923475683,1.4041487522665294e-06,0.4981637427759116,0.0008692610994465846,0.004681114280950794,0.0003837719992297012
